TimeStamp,Time in Sec,Kyowa PG 500 KUM _Load in bar_(bar),Load in kN,Stud1_Axial-O,Stud1_Axial,Stud2_Axial-O,Stud2_Axial,Stud3_Axial-O,Stud3_Axial,Stud4_Axial-O,Stud4_Axial,Stud2_Top-O,Stud2_Top,Stud2_Mid-O,Stud2_Mid,Stud2_Bottom-O,Stud2_Bottom,Stud3_Top-O,Stud3_Top,Stud3_Mid-O,Stud3_Mid,Stud3_Bottom-O,Stud3_Bottom,Stud1_Mid-O,Stud1_Mid,Stud4_Mid-O,Stud4_Mid
41:47.7,3.12,-104.128296,33.4564215,7.360971,7.365897,6.681141,6.64666,6.438985,6.370844,6.559635,6.571129,1.674826,1.681394,2.226532,2.141149,2.729002,2.400603,-1.633752,2.111563,2.520474,2.6075,3.382503,3.405491,-0.034671,0.052006,0.013866,0.048531
41:48.7,3.13,-105.24556,33.81539843,7.392169,7.397095,6.711518,6.677037,6.471824,6.403683,6.592474,6.603968,1.691246,1.697814,2.221606,2.136223,2.778263,2.449864,-1.725702,2.203513,2.523758,2.610784,3.435047,3.458035,-0.08321,0.100545,0.027732,0.062397
41:49.7,3.15,-105.323914,33.84057357,7.405305,7.410231,6.728758,6.694277,6.475108,6.406967,6.603968,6.615462,1.714234,1.720802,2.279075,2.193692,2.778263,2.449864,-1.761825,2.239636,2.569735,2.656761,3.448183,3.471171,-0.052007,0.069342,0.055464,0.090129
41:50.7,3.17,-105.946556,34.04062844,7.431576,7.436502,6.753388,6.718907,6.498096,6.429955,6.630239,6.641733,1.733937,1.740505,2.394014,2.308631,2.794683,2.466284,-1.770035,2.247846,2.678107,2.765133,3.467887,3.490875,-0.072809,0.090144,0.06933,0.103995
41:51.7,3.18,-106.428154,34.19536588,7.457848,7.462774,6.774734,6.740253,6.519442,6.451301,6.651585,6.663079,1.743789,1.750357,2.410434,2.325051,2.830807,2.502408,-1.733912,2.211723,2.701095,2.788121,3.563123,3.586111,0.017335,0,0.0104,0.045065
41:52.7,3.2,-106.47274,34.20969136,7.472626,7.477552,6.796079,6.761598,6.537503,6.469362,6.671289,6.682783,1.783197,1.789765,2.413718,2.328335,2.860363,2.531964,-1.778245,2.256056,2.727367,2.814393,3.592679,3.615667,-0.034671,0.052006,0.045065,0.07973
41:53.7,3.22,-107.325592,34.48371271,7.493972,7.498898,6.825634,6.791153,6.550639,6.482498,6.704128,6.715622,1.799617,1.806185,2.420286,2.334903,2.863647,2.535248,-1.840639,2.31845,2.747071,2.834097,3.599247,3.622235,-0.017336,0.034671,0,0.034665
41:54.7,3.23,-107.600159,34.57193109,7.515318,7.520244,6.84698,6.812499,6.570343,6.502202,6.723832,6.735326,1.825889,1.832457,2.43999,2.354607,2.919475,2.591076,-1.858701,2.336512,2.760207,2.847233,3.671494,3.694482,-0.052007,0.069342,0.062397,0.097062
41:55.7,3.25,-107.866341,34.65745536,7.554725,7.559651,6.881462,6.846981,6.603183,6.535042,6.758313,6.769807,1.848877,1.855445,2.485965,2.400582,2.945747,2.617348,-1.896466,2.374277,2.802899,2.889925,3.714186,3.737174,-0.058941,0.076276,0.027732,0.062397
41:56.7,3.27,-108.893776,34.98757023,7.580997,7.585923,6.904449,6.869968,6.622886,6.554745,6.787868,6.799362,1.881716,1.888284,2.515521,2.430138,3.027847,2.699448,-1.945725,2.423536,2.839024,2.92605,3.779866,3.802854,-0.086678,0.104013,0.027732,0.062397
41:57.7,3.28,-108.893776,34.98757023,7.595775,7.600701,6.927436,6.892955,6.632738,6.564597,6.802646,6.81414,1.90142,1.907988,2.59762,2.512237,3.031131,2.702732,-1.912885,2.390696,2.940828,3.027854,3.789718,3.812706,-0.038138,0.055473,0.058931,0.093596
41:58.7,3.3,-109.368538,35.14011126,7.617121,7.622047,6.94714,6.912659,6.655726,6.587585,6.82235,6.833844,1.93426,1.940828,2.6633,2.577917,3.040983,2.712584,-2.040958,2.518769,3.052484,3.13951,3.809422,3.83241,0.010401,0.006934,0.0104,0.045065
41:59.7,3.32,-110.498383,35.50313046,7.654886,7.659812,6.983263,6.948782,6.681998,6.613857,6.856832,6.868326,1.957248,1.963816,2.666584,2.581201,3.057403,2.729004,-1.993342,2.471153,3.062336,3.149362,3.852114,3.875102,-0.010401,0.027736,0.027732,0.062397
42:00.7,3.33,-110.235069,35.41852767,7.684442,7.689368,7.006251,6.97177,6.708269,6.640128,6.879819,6.891313,1.976952,1.98352,2.69614,2.610757,3.103379,2.77498,-1.9917,2.469511,3.095176,3.182202,3.894806,3.917794,-0.02427,0.041605,-0.020799,0.013866
42:01.7,3.35,-111.234467,35.73963425,7.710714,7.71564,7.032523,6.998042,6.729615,6.661474,6.90609,6.917584,1.993371,1.999939,2.712559,2.627176,3.126367,2.797968,-2.044242,2.522053,3.124732,3.211758,3.921077,3.944065,-0.038138,0.055473,0.013866,0.048531
42:02.7,3.37,-111.636833,35.86891444,7.730418,7.735344,7.058794,7.024313,6.747677,6.679536,6.92251,6.934004,2.003223,2.009791,2.728979,2.643596,3.129651,2.801252,-2.106637,2.584448,3.177277,3.264303,3.94735,3.970338,-0.062408,0.079743,0.020799,0.055464
42:03.7,3.38,-112.086212,36.01329992,7.743554,7.74848,7.075214,7.040733,6.772306,6.704165,6.945498,6.956992,2.013075,2.019643,2.761819,2.676436,3.146071,2.817672,-2.095143,2.572954,3.193697,3.280723,3.970337,3.993325,-0.072809,0.090144,0.031199,0.065864
42:04.7,3.4,-112.263672,36.07031781,7.773109,7.778035,7.109695,7.075214,6.814998,6.746857,6.993115,7.004609,2.039347,2.045915,2.788091,2.702708,3.172343,2.843944,-2.132908,2.610719,3.252809,3.339835,4.036017,4.059005,-0.052007,0.069342,0.06933,0.103995
42:05.8,3.42,-113.536316,36.47921833,7.799381,7.804307,7.140893,7.106412,6.83306,6.764919,7.021029,7.032523,2.082039,2.088607,2.820931,2.735548,3.185479,2.85708,-2.198587,2.676398,3.315205,3.402231,4.088561,4.111549,0.010401,0.006934,0.013866,0.048531
42:06.8,3.43,-114.481644,36.78295222,7.835505,7.840431,7.175374,7.140893,6.869183,6.801042,7.065361,7.076855,2.098459,2.105027,2.85377,2.768387,3.208467,2.880068,-2.208438,2.686249,3.407158,3.494184,4.141105,4.164093,-0.031204,0.048539,0.006933,0.041598
42:07.8,3.45,-115.637093,37.15419798,7.88148,7.886406,7.220528,7.186047,6.90777,6.839629,7.114621,7.126115,2.151002,2.15757,2.926018,2.840635,3.244591,2.916192,-2.239636,2.717447,3.505678,3.592704,4.206785,4.229773,0.010401,0.006934,-0.024266,0.010399
42:08.8,3.47,-115.637093,37.15419798,7.907752,7.912678,7.242695,7.208214,6.931578,6.863437,7.13925,7.150744,2.164138,2.170706,2.955574,2.870191,3.254443,2.926044,-2.359499,2.83731,3.528666,3.615692,4.236341,4.259329,-0.038138,0.055473,0.041598,0.076263
42:09.8,3.48,-115.775482,37.19866237,7.925814,7.93074,7.260756,7.226275,6.954566,6.886425,7.173731,7.185225,2.187126,2.193694,2.988414,2.903031,3.257727,2.929328,-2.375918,2.853729,3.568074,3.6551,4.252761,4.275749,-0.038138,0.055473,0.048531,0.083196
42:10.8,3.5,-115.924904,37.24667166,7.94716,7.952086,7.278818,7.244337,6.97427,6.906129,7.203287,7.214781,2.193694,2.200262,2.994981,2.909598,3.254443,2.926044,-2.431745,2.909556,3.614051,3.701077,4.272465,4.295453,-0.038138,0.055473,0.024266,0.058931
42:11.8,3.52,-116.751488,37.51225309,7.983284,7.98821,7.306732,7.272251,7.003826,6.935685,7.24762,7.259114,2.20683,2.213398,3.017969,2.932586,3.264295,2.935896,-2.444881,2.922692,3.696151,3.783177,4.302021,4.325009,-0.048539,0.065874,0.086663,0.121328
42:12.8,3.53,-117.880447,37.87498762,8.016123,8.021049,7.342855,7.308374,7.041591,6.97345,7.295237,7.306731,2.213398,2.219966,3.090217,3.004834,3.300419,2.97202,-2.497423,2.975234,3.804523,3.891549,4.407108,4.430096,0.003467,0.013868,0,0.034665
42:13.8,3.55,-118.04731,37.9286007,8.050605,8.055531,7.357633,7.323152,7.067863,6.999722,7.334644,7.346138,2.219966,2.226534,3.106637,3.021254,3.300419,2.97202,-2.497423,2.975234,3.853784,3.94081,4.426812,4.4498,-0.038138,0.055473,0.017333,0.051998
42:14.8,3.57,-118.542595,38.08773577,8.065383,8.070309,7.365842,7.331361,7.084282,7.016141,7.374052,7.385546,2.22325,2.229818,3.119772,3.034389,3.303703,2.975304,-2.55325,3.031061,3.876772,3.963798,4.43338,4.456368,-0.052007,0.069342,-0.006933,0.027732
42:15.8,3.58,-118.648544,38.12177719,8.085087,8.090013,7.390472,7.355991,7.102344,7.034203,7.385546,7.39704,2.236386,2.242954,3.149328,3.063945,3.336543,3.008144,-2.55325,3.031061,3.919464,4.00649,4.485924,4.508912,-0.02427,0.041605,0.055464,0.090129
42:16.8,3.6,-118.986015,38.23020662,8.101506,8.106432,7.415102,7.380621,7.120406,7.052265,7.408533,7.420027,2.288929,2.295497,3.185452,3.100069,3.362815,3.034416,-2.623854,3.101665,4.001565,4.088591,4.518764,4.541752,-0.086678,0.104013,0.072797,0.107462
42:17.8,3.62,-118.987999,38.23084408,8.117927,8.122853,7.429879,7.395398,7.133542,7.065401,7.433163,7.444657,2.305349,2.311917,3.20844,3.123057,3.366099,3.0377,-2.62878,3.106591,4.047541,4.134567,4.535184,4.558172,-0.010401,0.027736,0.048531,0.083196
42:18.8,3.63,-119.434509,38.37430774,8.144198,8.149124,7.452867,7.418386,7.154888,7.086747,7.46436,7.475854,2.325053,2.331621,3.22486,3.139477,3.402223,3.073824,-2.618928,3.096739,4.093517,4.180543,4.620568,4.643556,-0.02427,0.041605,0.013866,0.048531
42:19.8,3.65,-120.301041,38.65272447,8.165544,8.17047,7.477497,7.443016,7.197579,7.129438,7.502126,7.51362,2.348041,2.354609,3.264267,3.178884,3.415359,3.08696,-2.727298,3.205109,4.185469,4.272495,4.66326,4.686248,0.010401,0.006934,0.013866,0.048531
42:20.8,3.67,-120.583115,38.74335485,8.177038,8.181964,7.495558,7.461077,7.220567,7.152426,7.528397,7.539891,2.371029,2.377597,3.280687,3.195304,3.435063,3.106664,-2.848803,3.326614,4.254434,4.34146,4.692816,4.715804,-0.017336,0.034671,0,0.034665
42:21.8,3.69,-120.805161,38.81469823,8.191815,8.196741,7.516904,7.482423,7.243555,7.175414,7.553027,7.564521,2.410436,2.417004,3.297107,3.211724,3.464619,3.13622,-2.825815,3.303626,4.339818,4.426844,4.738791,4.761779,-0.045072,0.062407,0.006933,0.041598
42:22.8,3.7,-122.272034,39.28600452,8.246001,8.250927,7.564521,7.53004,7.292814,7.224673,7.610496,7.62199,2.439992,2.44656,3.375923,3.29054,3.500743,3.172344,-2.904629,3.38244,4.464611,4.551637,4.827459,4.850447,-0.065875,0.08321,0.07973,0.114395
42:23.8,3.72,-121.955307,39.18424014,8.254211,8.259137,7.576015,7.541534,7.302666,7.234525,7.629378,7.640872,2.46298,2.469548,3.412046,3.326663,3.500743,3.172344,-3.03106,3.508871,4.530291,4.617317,4.853731,4.876719,-0.065875,0.08321,0.076263,0.110928
42:24.8,3.74,-122.269165,39.28508271,8.265705,8.270631,7.590793,7.556312,7.317444,7.249303,7.654829,7.666323,2.466264,2.472832,3.428466,3.343083,3.507312,3.178913,-2.985085,3.462896,4.599255,4.686281,4.870152,4.89314,-0.013868,0.031203,0.027732,0.062397
42:25.8,3.75,-122.593842,39.38940143,8.285409,8.290335,7.610496,7.576015,7.337147,7.269006,7.68931,7.700804,2.466264,2.472832,3.454738,3.369355,3.543436,3.215037,-3.03927,3.517081,4.638663,4.725689,4.929263,4.952251,-0.017336,0.034671,0.034665,0.06933
42:26.8,3.77,-123.127533,39.56087635,8.305113,8.310039,7.635126,7.600645,7.360135,7.291994,7.715582,7.727076,2.482684,2.489252,3.487578,3.402195,3.572992,3.244593,-3.085245,3.563056,4.68464,4.771666,4.981807,5.004795,-0.010401,0.027736,0.003467,0.038132
42:27.8,3.79,-123.939102,39.82163347,8.337953,8.342879,7.667965,7.633484,7.396259,7.328118,7.748421,7.759915,2.502388,2.508956,3.54669,3.461307,3.57956,3.251161,-3.116442,3.594253,4.753604,4.84063,4.998227,5.021215,-0.045072,0.062407,0.006933,0.041598
42:28.8,3.8,-123.790344,39.77383753,8.352731,8.357657,7.676175,7.641694,7.406111,7.33797,7.769767,7.781261,2.505672,2.51224,3.553257,3.467874,3.592696,3.264297,-3.085245,3.563056,4.786444,4.87347,5.031067,5.054055,-0.086678,0.104013,0.013866,0.048531
42:29.8,3.82,-124.810715,40.10168273,8.390496,8.395422,7.710657,7.676176,7.434024,7.365883,7.80589,7.817384,2.52866,2.535228,3.586097,3.500714,3.615684,3.287285,-3.183763,3.661574,4.868545,4.955571,5.093463,5.116451,-0.079743,0.097078,0.048531,0.083196
42:30.8,3.84,-125.284592,40.25393941,8.4102,8.415126,7.732002,7.697521,7.457012,7.388871,7.833804,7.845298,2.561499,2.568067,3.612369,3.526986,3.638672,3.310273,-3.213318,3.691129,4.937509,5.024535,5.155859,5.178847,-0.038138,0.055473,0.076263,0.110928
42:31.8,3.85,-125.860435,40.43895777,8.443861,8.448787,7.759915,7.725434,7.486567,7.418426,7.868285,7.879779,2.587771,2.594339,3.645209,3.559826,3.651808,3.323409,-3.219886,3.697697,5.019609,5.106635,5.187057,5.210045,-0.017336,0.034671,0.0104,0.045065
42:32.8,3.87,-126.573349,40.66801703,8.472595,8.477521,7.796039,7.761558,7.517766,7.449625,7.904408,7.915902,2.607475,2.614043,3.714172,3.628789,3.655092,3.326693,-3.308552,3.786363,5.088574,5.1756,5.224823,5.247811,-0.017336,0.034671,0.038132,0.072797
42:33.8,3.89,-127.000656,40.80531077,8.489016,8.493942,7.809175,7.774694,7.537469,7.469328,7.919186,7.93068,2.617327,2.623895,3.763432,3.678049,3.658376,3.329977,-3.295416,3.773227,5.210083,5.297109,5.257663,5.280651,-0.003467,0.020802,-0.013866,0.020799
42:34.8,3.9,-127.080772,40.83105204,8.503794,8.50872,7.827236,7.792755,7.545679,7.477538,7.93068,7.942174,2.620611,2.627179,3.792988,3.707605,3.655092,3.326693,-3.37423,3.852041,5.256059,5.343085,5.277367,5.300355,-0.08321,0.100545,0.027732,0.062397
42:35.8,3.92,-127.698341,41.02947696,8.525139,8.530065,7.845298,7.810817,7.563741,7.4956,7.956952,7.968446,2.630463,2.637031,3.806123,3.72074,3.658376,3.329977,-3.446476,3.924287,5.302035,5.389061,5.293787,5.316775,-0.079743,0.097078,0.034665,0.06933
42:36.8,3.94,-127.562157,40.98572104,8.536633,8.541559,7.850224,7.815743,7.570309,7.502168,7.971729,7.983223,2.653451,2.660019,3.848815,3.763432,3.655092,3.326693,-3.426773,3.904584,5.341444,5.42847,5.313491,5.336479,-0.086678,0.104013,0.045065,0.07973
42:37.8,3.95,-127.983063,41.12095814,8.567831,8.572757,7.873211,7.83873,7.593297,7.525156,7.999643,8.011137,2.656735,2.663303,3.880013,3.79463,3.704352,3.375953,-3.438266,3.916077,5.384136,5.471162,5.366035,5.389023,-0.093612,0.110947,0.097063,0.131728
42:38.8,3.97,-127.983063,41.12095814,8.582609,8.587535,7.891273,7.856792,7.614642,7.546501,8.02181,8.033304,2.666587,2.673155,3.911211,3.825828,3.71092,3.382521,-3.44976,3.927571,5.430112,5.517138,5.392306,5.415294,-0.020803,0.038138,0.058931,0.093596
42:39.8,3.99,-128.975403,41.43979698,8.599029,8.603955,7.915903,7.881422,7.634346,7.566205,8.043976,8.05547,2.689574,2.696142,3.934199,3.848816,3.740476,3.412077,-3.400501,3.878312,5.508929,5.595955,5.441566,5.464554,-0.065875,0.08321,0.072797,0.107462
42:40.8,4,-129.086868,41.47561069,8.628585,8.633511,7.933144,7.898663,7.658976,7.590835,8.075173,8.086667,2.705994,2.712562,3.940767,3.855384,3.816008,3.487609,-3.513796,3.991607,5.574609,5.661635,5.553222,5.57621,-0.052007,0.069342,0.017333,0.051998
42:41.8,4.02,-129.776154,41.69707828,8.645004,8.64993,7.9471,7.912619,7.681963,7.613822,8.103087,8.114581,2.71913,2.725698,3.960471,3.875088,3.80944,3.481041,-3.544994,4.022805,5.607449,5.694475,5.561432,5.58442,-0.100546,0.117881,0.048531,0.083196
42:42.8,4.04,-130.118484,41.80706891,8.66635,8.671276,7.964341,7.92986,7.691815,7.623674,8.121149,8.132643,2.732266,2.738834,3.986742,3.901359,3.812724,3.484325,-3.60903,4.086841,5.669846,5.756872,5.572927,5.595915,-0.086678,0.104013,0.027732,0.062397
42:43.8,4.05,-130.802261,42.02676646,8.681129,8.686055,7.976656,7.942175,7.714803,7.646662,8.14742,8.158914,2.75197,2.758538,4.029434,3.944051,3.812724,3.484325,-3.558129,4.03594,5.702686,5.789712,5.62547,5.648458,-0.124816,0.142151,0.07973,0.114395
42:44.8,4.07,-130.64093,41.97493081,8.687696,8.692622,7.984866,7.950385,7.730402,7.662261,8.164661,8.176155,2.755254,2.761822,4.039286,3.953903,3.812724,3.484325,-3.677992,4.155803,5.732242,5.819268,5.645174,5.668162,-0.138684,0.156019,0.131728,0.166393
42:45.9,4.09,-131.354279,42.20412984,8.71561,8.720536,8.007854,7.973373,7.75339,7.685249,8.186828,8.198322,2.758538,2.765106,4.072126,3.986743,3.812724,3.484325,-3.604104,4.081915,5.78807,5.875096,5.671446,5.694434,-0.121349,0.138684,0.103996,0.138661
42:46.9,4.1,-131.557999,42.26958508,8.73203,8.736956,8.019347,7.984866,7.762421,7.69428,8.198321,8.209815,2.765106,2.771674,4.098398,4.013015,3.822576,3.494177,-3.67635,4.154161,5.850467,5.937493,5.678014,5.701002,-0.135217,0.152552,0.07973,0.114395
42:47.9,4.12,-129.61702,41.64594853,8.927426,8.932352,8.030841,7.99636,7.777198,7.709057,8.224593,8.236087,3.109924,3.116492,4.3644,4.279017,4.256065,3.927666,-4.165654,4.643465,6.096768,6.183794,6.170614,6.193602,-0.128283,0.145618,0.031199,0.065864
42:48.9,4.14,-129.274033,41.5357468,8.937279,8.942205,8.034125,7.999644,7.780482,7.712341,8.222951,8.234445,3.10664,3.113208,4.361116,4.275733,4.256065,3.927666,-4.050717,4.528528,6.103336,6.190362,6.170614,6.193602,-0.15602,0.173355,0.110929,0.145594
42:49.9,4.15,-129.628937,41.64977746,8.976686,8.981612,8.031662,7.997181,7.773914,7.705773,8.229519,8.241013,3.10664,3.113208,4.357832,4.272449,4.252781,3.924382,-4.131173,4.608984,6.103336,6.190362,6.170614,6.193602,-0.142151,0.159486,0.117862,0.152527
42:50.9,4.17,-131.422928,42.22618677,9.025946,9.030872,8.058754,8.024273,7.78705,7.718909,8.264,8.275494,3.100072,3.10664,4.341412,4.256029,4.249497,3.921098,-4.208345,4.686156,6.103336,6.190362,6.170614,6.193602,-0.149085,0.16642,0.142127,0.176792
42:51.9,4.19,-131.982224,42.40588857,9.060428,9.065354,8.083384,8.048903,7.800186,7.732045,8.28042,8.291914,3.0738,3.080368,4.341412,4.256029,4.229793,3.901394,-4.188642,4.666453,6.116473,6.203499,6.170614,6.193602,-0.180289,0.197624,0.128261,0.162926
42:52.9,4.2,-132.952927,42.71777545,9.112971,9.117897,8.121149,8.086668,7.83631,7.768169,8.306691,8.318185,3.05738,3.063948,4.341412,4.256029,4.167397,3.838998,-4.15416,4.631971,6.198573,6.285599,6.170614,6.193602,-0.10748,0.124815,0.062397,0.097062
42:53.9,4.22,-132.952927,42.71777545,9.140885,9.145811,8.140853,8.106372,7.846161,7.77802,8.337889,8.349383,3.031108,3.037676,4.357832,4.272449,4.141125,3.812726,-4.119679,4.59749,6.234697,6.321723,6.196886,6.219874,-0.159487,0.176822,0.100529,0.135194
42:54.9,4.24,-133.944382,43.03632994,9.173725,9.178651,8.155631,8.12115,7.862581,7.79444,8.362518,8.374012,3.027824,3.034392,4.374252,4.288869,4.150977,3.822578,-4.205061,4.682872,6.274106,6.361132,6.239578,6.262566,-0.149085,0.16642,0.176792,0.211457
42:55.9,4.25,-133.472717,42.88478397,9.180293,9.185219,8.160557,8.126076,7.864223,7.796082,8.370728,8.382222,3.027824,3.034392,4.387388,4.302005,4.141125,3.812726,-4.236259,4.71407,6.306946,6.393972,6.255998,6.278986,-0.204559,0.221894,0.249589,0.284254
42:56.9,4.27,-134.310989,43.15412077,9.229552,9.234478,8.190112,8.155631,7.903631,7.83549,8.408494,8.419988,3.034392,3.04096,4.423512,4.338129,4.141125,3.812726,-4.2379,4.715711,6.385763,6.472789,6.311826,6.334814,-0.211493,0.228828,0.221857,0.256522
42:57.9,4.29,-134.763458,43.29949906,9.26075,9.265676,8.203248,8.168767,7.923335,7.855194,8.423272,8.434766,3.037676,3.044244,4.430079,4.344696,4.144409,3.81601,-4.24611,4.723921,6.421887,6.508913,6.33153,6.354518,-0.176822,0.194157,0.249589,0.284254
42:58.9,4.3,-134.914871,43.34814805,9.287022,9.291948,8.226235,8.191754,7.941397,7.873256,8.451185,8.462679,3.04096,3.047528,4.449783,4.3644,4.144409,3.81601,-4.339702,4.817513,6.490851,6.577877,6.344666,6.367654,-0.15602,0.173355,0.214924,0.249589
42:59.9,4.32,-135.848053,43.64797943,9.31822,9.323146,8.244297,8.209816,7.962742,7.894601,8.477457,8.488951,3.054096,3.060664,4.492475,4.407092,4.144409,3.81601,-4.372541,4.850352,6.523692,6.610718,6.377506,6.400494,-0.145618,0.162953,0.22879,0.263455
43:00.9,4.34,-135.949371,43.6805329,9.35106,9.355986,8.272211,8.23773,7.98573,7.917589,8.510296,8.52179,3.205159,3.211727,4.581142,4.495759,4.170681,3.842282,-4.433293,4.911104,6.658337,6.745363,6.469458,6.492446,-0.204559,0.221894,0.277321,0.311986
43:01.9,4.35,-136.013153,43.70102606,9.3839,9.388826,8.28863,8.254149,7.995582,7.927441,8.525074,8.536568,3.205159,3.211727,4.597562,4.512179,4.164113,3.835714,-4.48091,4.958721,6.707597,6.794623,6.51215,6.535138,-0.225362,0.242697,0.284254,0.318919
43:02.9,4.37,-136.035217,43.70811522,9.447937,9.452863,8.30505,8.270569,8.008718,7.940577,8.535747,8.547241,3.205159,3.211727,4.594278,4.508895,4.169039,3.84064,-4.441503,4.919314,6.724017,6.811043,6.538422,6.56141,-0.260033,0.277368,0.353584,0.388249
43:03.9,4.39,-136.937286,43.99794999,9.497197,9.502123,8.329679,8.295198,8.028421,7.96028,8.564482,8.575976,3.205159,3.211727,4.610698,4.525315,4.170681,3.842282,-4.48091,4.958721,6.760141,6.847167,6.564693,6.587681,-0.218428,0.235763,0.440247,0.474912
43:04.9,4.4,-136.845917,43.96859313,9.554667,9.559593,8.347742,8.313261,8.049767,7.981626,8.584185,8.595679,3.205159,3.211727,4.650106,4.564723,4.167397,3.838998,-4.553156,5.030967,6.825822,6.912848,6.59425,6.617238,-0.211493,0.228828,0.419448,0.454113
43:05.9,4.42,-138.228043,44.41267022,9.60721,9.612136,8.374013,8.339532,8.077681,8.00954,8.610456,8.62195,3.201875,3.208443,4.689514,4.604131,4.173965,3.845566,-4.635254,5.113065,6.914491,7.001517,6.640225,6.663213,-0.197625,0.21496,0.409048,0.443713
43:06.9,4.44,-138.228043,44.41267022,9.641692,9.646618,8.395359,8.360878,8.097384,8.029243,8.633444,8.644938,3.205159,3.211727,4.712502,4.627119,4.167397,3.838998,-4.608983,5.086794,6.993307,7.080333,6.650078,6.673066,-0.201092,0.218427,0.346651,0.381316
43:07.9,4.45,-138.842285,44.61002617,9.684383,9.689309,8.419989,8.385508,8.120373,8.052232,8.667926,8.67942,3.201875,3.208443,4.738774,4.653391,4.177249,3.84885,-4.630328,5.108139,7.06884,7.155866,6.689486,6.712474,-0.260033,0.277368,0.374383,0.409048
43:08.9,4.47,-139.76091,44.90518038,9.759915,9.764841,8.457754,8.423273,8.159781,8.09164,8.736889,8.748383,3.205159,3.211727,4.807737,4.722354,4.233077,3.904678,-4.789598,5.267409,7.210053,7.297079,6.80771,6.830698,-0.249632,0.266967,0.395182,0.429847
43:09.9,4.49,-141.020981,45.3100412,9.810817,9.815743,8.482384,8.447903,8.19262,8.124479,8.768908,8.780402,3.208443,3.215011,4.847145,4.761762,4.233077,3.904678,-4.771537,5.249348,7.33813,7.425156,6.870106,6.893094,-0.280836,0.298171,0.43678,0.471445
43:10.9,4.5,-141.189163,45.36407807,9.853509,9.858435,8.502087,8.467606,8.216429,8.148288,8.814061,8.825555,3.205159,3.211727,4.893121,4.807738,4.246213,3.917814,-4.894683,5.372494,7.469491,7.556517,6.916081,6.939069,-0.23923,0.256565,0.474912,0.509577
43:11.9,4.52,-141.829468,45.56980807,9.907695,9.912621,8.534926,8.500445,8.243522,8.175381,8.853469,8.864963,3.205159,3.211727,4.981788,4.896405,4.265917,3.937518,-4.865128,5.342939,7.613988,7.701014,7.00475,7.027738,-0.218428,0.235763,0.509577,0.544242
43:12.9,4.54,-142.518753,45.79127534,9.955313,9.960239,8.557914,8.523433,8.278003,8.209862,8.89616,8.907654,3.205159,3.211727,5.027764,4.942381,4.265917,3.937518,-4.95051,5.428321,7.72893,7.815956,7.060578,7.083566,-0.246165,0.2635,0.509577,0.544242
43:13.9,4.55,-142.969025,45.93594773,9.979942,9.984868,8.575975,8.541494,8.299349,8.231208,8.937209,8.948703,3.211727,3.218295,5.09016,5.004777,4.351301,4.022902,-4.955436,5.433247,7.830734,7.91776,7.208358,7.231346,-0.23923,0.256565,0.464512,0.499177
43:14.9,4.57,-143.17186,46.00111862,10.022635,10.027561,8.598964,8.564483,8.322336,8.254195,8.981543,8.993037,3.211727,3.218295,5.116432,5.031049,4.351301,4.022902,-5.088435,5.566246,7.942391,8.029417,7.277322,7.30031,-0.253099,0.270434,0.530375,0.56504
43:15.9,4.59,-144.306564,46.36569901,10.071894,10.07682,8.630161,8.59568,8.36667,8.298529,9.043938,9.055432,3.211727,3.218295,5.191963,5.10658,4.348017,4.019618,-5.1771,5.654911,8.113161,8.200187,7.352854,7.375842,-0.249632,0.266967,0.492244,0.526909
43:16.9,4.6,-144.337677,46.37569562,10.094882,10.099808,8.648223,8.613742,8.3913,8.323159,9.083345,9.094839,3.208443,3.215011,5.234655,5.149272,4.351301,4.022902,-5.246062,5.723873,8.244522,8.331548,7.418534,7.441522,-0.284303,0.301638,0.599705,0.63437
43:17.9,4.62,-144.671844,46.48306348,10.132648,10.137574,8.67121,8.636729,8.422498,8.354357,9.13753,9.149024,3.211727,3.218295,5.29705,5.211667,4.413697,4.085298,-5.339654,5.817465,8.392303,8.479329,7.543326,7.566314,-0.253099,0.270434,0.561574,0.596239
43:18.9,4.64,-145.791534,46.84281987,10.186833,10.191759,8.694198,8.659717,8.454516,8.386375,9.223734,9.235228,3.224863,3.231431,5.385718,5.300335,4.466241,4.137842,-5.418468,5.896279,8.618901,8.705927,7.66155,7.684538,-0.201092,0.218427,0.561574,0.596239
43:20.0,4.65,-145.80368,46.84672238,10.231167,10.236093,8.722112,8.687631,8.491461,8.42332,9.306654,9.318148,3.244567,3.251135,5.47767,5.392287,4.499082,4.170683,-5.594157,6.071968,8.848784,8.93581,7.822466,7.845454,-0.246165,0.2635,0.523443,0.558108
43:21.0,4.67,-146.541962,47.08393239,10.262365,10.267291,8.740994,8.706513,8.517733,8.449592,9.42816,9.439654,3.303679,3.310247,5.577831,5.492448,4.650146,4.321747,-5.73044,6.208251,9.091803,9.178829,8.118027,8.141015,-0.201092,0.218427,0.492244,0.526909
43:22.0,4.69,-144.026917,46.27584843,10.267291,10.272217,8.764803,8.730322,8.611325,8.543184,9.776258,9.787752,3.530273,3.536841,6.136108,6.050725,5.077067,4.748668,-5.95703,6.434841,9.983418,10.070444,9.296985,9.319973,-0.246165,0.2635,0.571973,0.606638
