,Time,Time in Minutes,Pb2,Pb1-Pb2,Pb1,Pb3,Pb3-Pb4,Pb4,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1,14.408814999999999,0.24014691666666665,19.997075,20.000024,23.685610999999998,19.998559,20.0,20.0,19.998839,19.998839,19.998839,19.999156,19.999604,19.999156,19.999604,19.999567000000003,19.999567000000003,19.999567000000003
2,28.817628999999997,0.4802938166666666,19.997657,20.001509,36.64952,19.99885,19.999999,20.0,19.998496,19.998496,19.998496,19.998925,19.999436,19.998925,19.999436,19.999436,19.999436,19.999436
3,43.226444,0.7204407333333334,19.998037,20.013958,57.153625,19.999032999999997,19.999995000000002,20.0,19.998386,19.998386,19.998386,19.998841,19.999364,19.998841,19.999364,19.999382,19.999382,19.999382
4,57.635259,0.96058765,19.998323000000003,20.06014,86.253129,19.999147,19.99999,20.0,19.998314,19.998314,19.998314,19.998778,19.999312,19.998778,19.999312,19.999341,19.999341,19.999341
5,72.044073,1.20073455,19.998839999999998,20.175459,119.52293,19.999226999999998,19.999982,20.0,19.998269,19.998269,19.998269,19.998729,19.999271,19.998729,19.999271,19.999309,19.999309,19.999309
6,86.452888,1.4408814666666667,20.000219,20.403601000000002,141.04176,19.999288,19.999973999999998,20.0,19.998254,19.998254,19.998254,19.998692000000002,19.999236,19.998692000000002,19.999236,19.999281,19.999281,19.999281
7,100.8065,1.6801083333333333,20.003684,20.778961,159.24267,19.999334,19.999965,19.999999,19.998292000000003,19.998292000000003,19.998292000000003,19.998667,19.999208,19.998667,19.999208,19.999257999999998,19.999257999999998,19.999257999999998
8,115.21531,1.9202551666666667,20.011255,21.31429,178.92664,19.999370000000003,19.999956,19.999999,19.998445999999998,19.998445999999998,19.998445999999998,19.998662,19.999185,19.998662,19.999185,19.999238000000002,19.999238000000002,19.999238000000002
9,129.62413,2.1604021666666666,20.025754,22.004445999999998,209.27815,19.999399,19.999947,19.999998,19.998834,19.998834,19.998834,19.998694,19.999173000000003,19.998694,19.999173000000003,19.999223,19.999223,19.999223
10,144.03294,2.400549,20.05055,22.833189,231.1514,19.999422,19.999938,19.999998,19.999642,19.999642,19.999642,19.998792,19.999175,19.998792,19.999175,19.999213,19.999213,19.999213
11,158.44175,2.6406958333333335,20.089271,23.783239000000002,257.04129,19.999442000000002,19.99993,19.999997,20.001136,20.001136,20.001136,19.999,19.999202,19.999,19.999202,19.999211,19.999211,19.999211
12,172.85057,2.8808428333333334,20.145463,24.838601,290.65106000000003,19.999457999999997,19.999922,19.999995000000002,20.003660999999997,20.003660999999997,20.003660999999997,19.99938,19.999269,19.99938,19.999269,19.999219,19.999219,19.999219
