,Time,Time in Minutes,Pb1,Pb1-Pb2,Pb2,Pb3-Fire,Pb3-Amb,Pb4,Pb4-Pb5,Pb5,FHF,FHF-Extra,FHF-Extra2,FCF,FCF-Extra,AHF,AHF-Extra,ACF,ACF-Extra,ACF-Extra2
0,0.0,0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
1,14.411670999999998,0.24019451666666664,20.003002,20.000025,23.788264,20.002539000000002,20.002594000000002,20.003047,20.0,20.01203,20.002110000000002,20.002110000000002,20.002110000000002,20.0015,20.0015,20.000513,20.000513,20.001391,20.001391,20.001391
2,28.804034,0.48006723333333334,20.014620999999998,20.001557000000002,36.843435,20.010938,20.010680999999998,20.014720999999998,20.000007,20.024355,20.008314000000002,20.008314000000002,20.008314000000002,20.005567000000003,20.005567000000003,20.003961999999998,20.003961999999998,20.007443,20.007443,20.007443
3,43.244372,0.7207395333333333,20.022435,20.014271,57.438387,20.016011,20.01555,20.022493,20.00005,20.029730999999998,20.014718,20.014718,20.014718,20.009560999999998,20.009560999999998,20.00734,20.00734,20.013882000000002,20.013882000000002,20.013882000000002
4,57.636734999999994,0.96061225,20.028170000000003,20.061124,86.532902,20.019863,20.019253,20.028138000000002,20.000169,20.033537,20.020843,20.020843,20.020843,20.013371,20.013371,20.010559,20.010559,20.020059,20.020059,20.020059
5,72.029098,1.2004849666666668,20.032162,20.177423,119.75668999999999,20.022157999999997,20.021445999999997,20.031748,20.000387,20.033689000000003,20.026162,20.026162,20.026162,20.016591000000002,20.016591000000002,20.013196,20.013196,20.025436,20.025436,20.025436
6,86.421461,1.4403576833333331,20.032782,20.406674,141.22833,20.021722,20.020994,20.03105,20.000716,20.029279000000002,20.029093,20.029093,20.029093,20.018285000000002,20.018285000000002,20.014544,20.014544,20.028394,20.028394,20.028394
7,100.81381999999999,1.6802303333333333,20.0352,20.783929999999998,159.48309,20.021587,20.020868,20.030036,20.001145,20.027298000000002,20.03112,20.03112,20.03112,20.019509,20.019509,20.015617000000002,20.015617000000002,20.03041,20.03041,20.03041
8,115.20618999999999,1.9201031666666666,20.04231,21.32134,179.29074,20.021883,20.021171,20.02954,20.001654000000002,20.026204999999997,20.032929,20.032929,20.032929,20.020575,20.020575,20.016585,20.016585,20.032156,20.032156,20.032156
9,129.64653,2.1607755,20.056673,22.013616,209.78718999999998,20.022339000000002,20.021635,20.029247,20.00222,20.025316,20.034659,20.034659,20.034659,20.021518,20.021518,20.017454999999998,20.017454999999998,20.033714,20.033714,20.033714
10,144.03888999999998,2.400648166666666,20.081718,22.844455,231.65793,20.023025,20.02233,20.029161,20.002824,20.025087,20.036509,20.036509,20.036509,20.022426,20.022426,20.018314,20.018314,20.035192000000002,20.035192000000002,20.035192000000002
11,158.43125,2.6405208333333334,20.121077,23.794953,258.13894,20.023732,20.023045,20.029260999999998,20.003448000000002,20.024513,20.038629,20.038629,20.038629,20.023287,20.023287,20.019103,20.019103,20.036601,20.036601,20.036601
12,172.82361,2.8803935,20.178116,24.850501,291.90057,20.024386,20.023713,20.029155,20.004085,20.024188,20.041097,20.041097,20.041097,20.024071,20.024071,20.019824,20.019824,20.037834,20.037834,20.037834
13,187.21598,3.1202663333333334,20.257510999999997,25.996429,315.2846,20.025693,20.02502,20.029974,20.004725,20.025268,20.044701999999997,20.044701999999997,20.044701999999997,20.02516,20.02516,20.020776,20.020776,20.039414,20.039414,20.039414
14,201.60834,3.3601389999999998,20.360813,27.217249,331.57611,20.026279000000002,20.025615,20.030112,20.005363,20.024086999999998,20.049057,20.049057,20.049057,20.02607,20.02607,20.021424,20.021424,20.040636,20.040636,20.040636
15,216.0007,3.6000116666666666,20.490625,28.500813,345.39204,20.026456,20.025825,20.029466,20.005999,20.022814,20.054333,20.054333,20.054333,20.026841,20.026841,20.021853,20.021853,20.041421,20.041421,20.041421
16,230.44104,3.840684,20.650319,29.838812,362.18428,20.026738,20.026144,20.02891,20.006626999999998,20.022085999999998,20.061264,20.061264,20.061264,20.027759,20.027759,20.022235000000002,20.022235000000002,20.042071,20.042071,20.042071
17,244.8334,4.080556666666667,20.84159,31.218829,387.29794,20.027186,20.026626999999998,20.028609,20.007243,20.021778,20.070438,20.070438,20.070438,20.029014,20.029014,20.022626000000002,20.022626000000002,20.042706,20.042706,20.042706
18,259.22577,4.3204295,21.065539,32.632082000000004,408.02803,20.027909,20.027379999999997,20.028734,20.007839999999998,20.022064999999998,20.0825,20.0825,20.0825,20.030839999999998,20.030839999999998,20.023107999999997,20.023107999999997,20.043464999999998,20.043464999999998,20.043464999999998
