Time in Seconds,Time in Minutes,Load in N,Load in kN,Displacement in m,Displacement in mm-O,Displacement in mm
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.20508,18.500205,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21289,18.500213,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.20508,18.500205,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21289,18.500213,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.20508,18.500205,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21289,18.500213,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.20508,18.500205,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21289,18.500213,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.20508,18.500205,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21289,18.500213,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.20508,18.500205,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21289,18.500213,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.20508,18.500205,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21289,18.500213,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.22266,18.500223,0.013109,13.109304,-14.200611
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.21875,18.500219,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2207,18.500221,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.20508,18.500205,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.21094,18.500211,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.21289,18.500213,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.21484,18.500215,0.013109,13.109305,-14.200612
10454.5293,174.242155,18500.2168,18.500217,0.013109,13.109305,-14.200612
